year,month,day,SunshineDuration,Tmin,Tmax,rainfall,windspeed
1984,9,17,-9999,13.6,22.5,0.0,-9999
1984,9,18,-9999,12.9,16.5,1.0,-9999
1984,9,19,-9999,9.9,23.1,0.0,-9999
1984,9,20,-9999,11.5,20.2,0.0,-9999
1984,9,21,-9999,11.1,25.3,0.0,-9999
1984,9,22,-9999,7.8,19.4,0.0,-9999
1984,9,23,-9999,6.6,27.9,0.0,-9999
1984,9,24,-9999,8.2,19.2,0.0,-9999
1984,9,25,-9999,0.0,0.0,0.0,-9999
1984,9,26,-9999,4.1,15.7,0.0,-9999
1984,9,27,-9999,2.9,15.9,0.0,-9999
1984,9,28,-9999,2.5,15.6,0.0,-9999
1984,9,29,-9999,3.1,9.6,0.0,-9999
1984,9,30,-9999,9.2,21.9,0.0,-9999
1984,10,1,-9999,5.7,21.8,0.0,-9999
1984,10,2,-9999,8.0,20.3,0.0,-9999
1984,10,3,-9999,7.6,20.0,14.0,-9999
1984,10,4,-9999,6.6,15.3,0.0,-9999
1984,10,5,-9999,1.6,14.0,0.0,-9999
1984,10,6,-9999,3.1,12.3,1.0,-9999
1984,10,7,-9999,-1.4,13.3,0.0,-9999
1984,10,8,-9999,-2.6,14.3,0.0,-9999
1984,10,9,-9999,-1.7,15.5,0.0,-9999
1984,10,10,-9999,-2.0,14.8,0.0,-9999
1984,10,11,-9999,0.7,18.7,0.0,-9999
1984,10,12,-9999,4.3,17.5,0.0,-9999
1984,10,13,-9999,8.9,12.9,23.0,-9999
1984,10,14,-9999,4.7,12.5,0.0,-9999
1984,10,15,-9999,0.1,13.1,0.0,-9999
1984,10,16,-9999,-2.3,14.5,0.0,-9999
1984,10,17,-9999,6.9,13.6,7.0,-9999
1984,10,18,-9999,4.4,16.8,0.0,-9999
1984,10,19,-9999,-1.2,11.2,0.0,-9999
1984,10,20,-9999,2.4,8.3,2.0,-9999
1984,10,21,-9999,0.0,0.0,34.0,-9999
1984,10,22,-9999,1.0,13.5,1.0,-9999
1984,10,23,-9999,0.3,12.9,0.0,-9999
1984,10,24,-9999,4.6,13.8,0.0,-9999
1984,10,25,-9999,3.1,16.4,0.0,-9999
1984,10,26,-9999,2.0,7.1,0.0,-9999
1984,10,27,-9999,-2.4,9.4,1.0,-9999
1984,10,28,-9999,-0.1,8.9,0.0,-9999
1984,10,29,-9999,-2.5,8.6,1.0,-9999
1984,10,30,-9999,-4.2,8.9,0.0,-9999
1984,10,31,-9999,-3.1,9.3,0.0,-9999
1984,11,1,-9999,-0.6,12.5,1.0,-9999
1984,11,2,-9999,-0.4,7.0,3.0,-9999
1984,11,3,-9999,-1.2,7.8,0.0,-9999
1984,11,4,-9999,-3.2,14.0,0.0,-9999
1984,11,5,-9999,3.4,16.5,0.0,-9999
1984,11,6,-9999,4.8,14.1,0.0,-9999
1984,11,7,-9999,2.8,18.8,0.0,-9999
1984,11,8,-9999,1.0,12.6,0.0,-9999
1984,11,9,-9999,2.5,12.5,0.0,-9999
1984,11,10,-9999,0.0,0.0,0.0,-9999
1984,11,11,-9999,-3.3,11.6,0.0,-9999
1984,11,12,-9999,-5.1,1.5,1.0,-9999
1984,11,13,-9999,-3.6,-0.3,0.0,-9999
1984,11,14,-9999,-3.5,2.7,0.0,-9999
1984,11,15,-9999,-2.2,8.2,0.0,-9999
1984,11,16,-9999,-5.5,5.0,0.0,-9999
1984,11,17,-9999,-7.5,4.8,0.0,-9999
1984,11,18,-9999,-5.7,1.4,0.0,-9999
1984,11,19,-9999,-10.4,1.2,0.0,-9999
1984,11,20,-9999,-12.5,0.9,0.0,-9999
1984,11,21,-9999,-12.7,1.9,0.0,-9999
1984,11,22,-9999,-5.9,4.4,0.0,-9999
1984,11,23,-9999,-7.5,6.9,0.0,-9999
1984,11,24,-9999,-2.2,5.8,1.0,-9999
1984,11,25,-9999,-6.7,0.1,0.0,-9999
1984,11,26,-9999,-8.1,4.8,0.0,-9999
1984,11,27,-9999,-6.2,1.4,6.0,-9999
1984,11,28,-9999,-9.1,0.7,0.0,-9999
1984,11,29,-9999,-10.9,6.9,0.0,-9999
1984,11,30,-9999,-8.9,7.5,0.0,-9999
1984,12,1,-9999,-6.8,1.8,0.0,-9999
1984,12,2,-9999,0.7,8.4,5.0,-9999
1984,12,3,-9999,-2.0,5.9,3.0,-9999
1984,12,4,-9999,-4.1,5.4,0.0,-9999
1984,12,5,-9999,0.9,5.8,1.0,-9999
1984,12,6,-9999,-7.7,0.6,0.0,-9999
1984,12,7,-9999,-10.1,-0.5,0.0,-9999
1984,12,8,-9999,-7.4,2.3,0.0,-9999
1984,12,9,-9999,-2.5,3.8,0.0,-9999
1984,12,10,-9999,-2.6,-0.4,0.0,-9999
1984,12,11,-9999,-1.7,2.2,0.0,-9999
1984,12,12,-9999,1.4,6.6,0.0,-9999
1984,12,13,-9999,-1.8,3.8,0.0,-9999
1984,12,14,-9999,-6.3,0.6,3.0,-9999
1984,12,15,-9999,-16.1,-6.8,0.0,-9999
1984,12,16,-9999,-13.6,-2.8,0.0,-9999
1984,12,17,-9999,-14.3,-0.8,0.0,-9999
1984,12,18,-9999,-12.1,-2.0,0.0,-9999
1984,12,19,-9999,-12.3,-1.5,0.0,-9999
1984,12,20,-9999,-15.5,-3.2,0.0,-9999
1984,12,21,-9999,-9.7,-2.9,0.0,-9999
1984,12,22,-9999,-11.9,-2.2,0.0,-9999
1984,12,23,-9999,-16.5,-4.7,0.0,-9999
1984,12,24,-9999,-13.1,-5.5,1.0,-9999
1984,12,25,-9999,-13.7,-8.6,0.0,-9999
1984,12,26,-9999,-12.7,-6.5,0.0,-9999
1984,12,27,-9999,-7.5,-3.9,0.0,-9999
1984,12,28,-9999,-14.1,-2.0,0.0,-9999
1984,12,29,-9999,-16.9,-2.4,0.0,-9999
1984,12,30,-9999,-16.4,-2.1,0.0,-9999
1984,12,31,-9999,-15.0,-3.0,0.0,-9999
1985,1,1,-9999,-16.0,-3.2,0.0,-9999
1985,1,2,-9999,-15.8,-4.1,0.0,-9999
1985,1,3,-9999,-15.8,-2.0,0.0,-9999
1985,1,4,-9999,-15.4,-5.9,0.0,-9999
1985,1,5,-9999,-20.3,-5.7,0.0,-9999
1985,1,6,-9999,-19.3,-5.9,0.0,-9999
1985,1,7,-9999,-15.9,-2.7,0.0,-9999
1985,1,8,-9999,-19.1,-3.2,0.0,-9999
1985,1,9,-9999,-17.9,-1.2,0.0,-9999
1985,1,10,-9999,-18.1,-6.9,15.0,-9999
1985,1,11,-9999,-18.4,0.5,0.0,-9999
1985,1,12,-9999,-21.2,-6.5,7.0,-9999
1985,1,13,-9999,-8.7,-1.5,10.0,-9999
1985,1,14,-9999,-10.5,-4.4,0.0,-9999
1985,1,15,-9999,-18.3,-3.6,0.0,-9999
1985,1,16,-9999,-14.2,-4.3,7.0,-9999
1985,1,17,-9999,-21.4,-5.1,0.0,-9999
1985,1,18,-9999,-26.8,-7.0,0.0,-9999
1985,1,19,-9999,-24.0,-8.8,0.0,-9999
1985,1,20,-9999,-18.6,-4.2,5.0,-9999
1985,1,21,-9999,-10.0,-0.8,1.0,-9999
1985,1,22,-9999,-21.7,-6.6,0.0,-9999
1985,1,23,-9999,-27.3,-9.2,0.0,-9999
1985,1,24,-9999,-29.7,-13.1,0.0,-9999
1985,1,25,-9999,-26.1,-12.3,0.0,-9999
1985,1,26,-9999,-27.0,-8.4,0.0,-9999
1985,1,27,-9999,-21.6,-4.6,0.0,-9999
1985,1,28,-9999,-20.7,-3.2,17.0,-9999
1985,1,29,-9999,-14.0,-3.9,0.0,-9999
1985,1,30,-9999,-24.7,-7.1,0.0,-9999
1985,1,31,-9999,-24.5,-5.0,0.0,-9999
1985,2,1,-9999,-19.3,-4.8,4.0,-9999
1985,2,2,-9999,-12.5,-4.1,0.0,-9999
1985,2,3,-9999,-22.2,-4.7,3.0,-9999
1985,2,4,-9999,-18.0,-4.8,0.0,-9999
1985,2,5,-9999,-19.7,-3.7,0.0,-9999
1985,2,6,-9999,-21.8,0.1,0.0,-9999
1985,2,7,-9999,-9.9,0.6,0.0,-9999
1985,2,8,-9999,-21.9,-2.4,0.0,-9999
1985,2,9,-9999,-22.8,-5.7,0.0,-9999
1985,2,10,-9999,-6.0,-2.3,24.0,-9999
1985,2,11,-9999,-16.3,-1.9,0.0,-9999
1985,2,12,-9999,-15.1,-2.1,0.0,-9999
1985,2,13,-9999,-18.6,-2.8,0.0,-9999
1985,2,14,-9999,-12.1,-0.9,0.0,-9999
1985,2,15,-9999,-6.0,-1.4,0.0,-9999
1985,2,16,-9999,-0.6,4.4,0.0,-9999
1985,2,17,-9999,0.0,0.0,0.0,-9999
1985,2,18,-9999,-12.7,2.1,0.0,-9999
1985,2,19,-9999,-8.4,1.6,0.0,-9999
1985,2,20,-9999,-6.1,-2.4,9.0,-9999
1985,2,21,-9999,-8.0,0.2,17.0,-9999
1985,2,22,-9999,-8.5,1.0,0.0,-9999
1985,2,23,-9999,-3.4,2.6,1.0,-9999
1985,2,24,-9999,-3.4,2.7,0.0,-9999
1985,2,25,-9999,-14.0,0.0,0.0,-9999
1985,2,26,-9999,-18.7,0.8,0.0,-9999
1985,2,27,-9999,-16.8,0.0,0.0,-9999
1985,2,28,-9999,-16.6,-1.1,0.0,-9999
1985,3,1,-9999,-18.1,-1.7,0.0,-9999
1985,3,2,-9999,-4.6,2.8,1.0,-9999
1985,3,3,-9999,-15.3,0.2,0.0,-9999
1985,3,4,-9999,-19.8,-2.9,0.0,-9999
1985,3,5,-9999,-18.0,-2.5,1.0,-9999
1985,3,6,-9999,-15.1,-1.2,1.0,-9999
1985,3,7,-9999,-16.6,1.4,0.0,-9999
1985,3,8,-9999,-11.8,1.8,2.0,-9999
1985,3,9,-9999,-4.2,3.8,1.0,-9999
1985,3,10,-9999,-9.7,-1.4,0.0,-9999
1985,3,11,-9999,-12.5,-1.5,0.0,-9999
1985,3,12,-9999,-11.8,-0.7,2.0,-9999
1985,3,13,-9999,-12.3,2.2,1.0,-9999
1985,3,14,-9999,-6.3,0.2,0.0,-9999
1985,3,15,-9999,-12.3,1.5,0.0,-9999
1985,3,16,-9999,-14.1,4.4,0.0,-9999
1985,3,17,-9999,-7.2,4.1,0.0,-9999
1985,3,18,-9999,-4.8,6.4,0.0,-9999
1985,3,19,-9999,-5.3,5.8,0.0,-9999
1985,3,20,-9999,-8.7,4.4,0.0,-9999
1985,3,21,-9999,-6.1,4.8,0.0,-9999
1985,3,22,-9999,-1.4,2.9,0.0,-9999
1985,3,23,-9999,-2.6,4.9,0.0,-9999
1985,3,24,-9999,-9.0,3.4,0.0,-9999
1985,3,25,-9999,-5.6,3.1,0.0,-9999
1985,3,26,-9999,0.0,9.5,2.0,-9999
1985,3,27,-9999,-2.9,2.7,0.0,-9999
1985,3,28,-9999,-2.6,1.8,6.0,-9999
1985,3,29,-9999,-1.5,1.1,4.0,-9999
1985,3,30,-9999,-4.6,2.5,12.0,-9999
1985,3,31,-9999,-8.4,5.2,0.0,-9999
1985,4,1,-9999,-4.4,5.9,0.0,-9999
1985,4,2,-9999,-5.7,7.5,0.0,-9999
1985,4,3,-9999,-1.6,11.7,0.0,-9999
1985,4,4,-9999,1.0,6.4,3.0,-9999
1985,4,5,-9999,1.2,11.6,7.0,-9999
1985,4,6,-9999,1.3,9.7,0.0,-9999
1985,4,7,-9999,-0.8,13.8,0.0,-9999
1985,4,8,-9999,-0.4,6.0,0.0,-9999
1985,4,9,-9999,3.3,7.6,0.0,-9999
1985,4,10,-9999,1.5,13.3,0.0,-9999
1985,4,11,-9999,-1.2,12.3,0.0,-9999
1985,4,12,-9999,-3.3,9.4,0.0,-9999
1985,4,13,-9999,-3.9,9.7,0.0,-9999
1985,4,14,-9999,-1.6,11.1,0.0,-9999
1985,4,15,-9999,-3.1,7.9,0.0,-9999
1985,4,16,-9999,-0.3,4.6,3.0,-9999
1985,4,17,-9999,2.6,12.7,0.0,-9999
1985,4,18,-9999,-1.1,15.3,0.0,-9999
1985,4,19,-9999,-1.4,16.0,0.0,-9999
1985,4,20,-9999,2.6,8.0,0.0,-9999
1985,4,21,-9999,4.5,17.8,0.0,-9999
1985,4,22,-9999,3.8,14.4,0.0,-9999
1985,4,23,-9999,3.5,6.5,3.0,-9999
1985,4,24,-9999,5.7,8.7,19.0,-9999
1985,4,25,-9999,8.4,15.7,0.0,-9999
1985,4,26,-9999,7.8,18.7,0.0,-9999
1985,4,27,-9999,5.2,16.3,0.0,-9999
1985,4,28,-9999,0.7,17.9,1.0,-9999
1985,4,29,-9999,0.2,17.1,0.0,-9999
1985,4,30,-9999,1.9,18.0,0.0,-9999
1985,5,1,-9999,5.3,15.2,0.0,-9999
1985,5,2,-9999,3.5,21.3,1.0,-9999
1985,5,3,-9999,8.5,20.8,0.0,-9999
1985,5,4,-9999,1.5,8.9,0.0,-9999
1985,5,5,-9999,1.8,8.6,0.0,-9999
1985,5,6,-9999,5.0,16.2,6.0,-9999
1985,5,7,-9999,0.3,4.7,2.0,-9999
1985,5,8,-9999,0.3,14.4,3.0,-9999
1985,5,9,-9999,3.4,19.7,0.0,-9999
1985,5,10,-9999,1.8,26.0,0.0,-9999
1985,5,11,-9999,3.2,25.6,0.0,-9999
1985,5,12,-9999,3.2,21.5,0.0,-9999
1985,5,13,-9999,4.5,6.7,0.0,-9999
1985,5,14,-9999,5.7,9.8,1.0,-9999
1985,5,15,-9999,5.5,14.1,1.0,-9999
1985,5,16,-9999,0.7,14.5,0.0,-9999
1985,5,17,-9999,-1.6,23.4,0.0,-9999
1985,5,18,-9999,10.8,24.1,0.0,-9999
1985,5,19,-9999,9.1,23.6,0.0,-9999
1985,5,20,-9999,4.6,17.5,0.0,-9999
1985,5,21,-9999,0.0,0.0,0.0,-9999
1985,5,22,-9999,2.9,16.4,0.0,-9999
1985,5,23,-9999,2.7,27.2,0.0,-9999
1985,5,24,-9999,6.6,32.7,0.0,-9999
1985,5,25,-9999,11.2,14.8,7.0,-9999
1985,5,26,-9999,11.0,20.5,0.0,-9999
1985,5,27,-9999,10.3,20.6,0.0,-9999
1985,5,28,-9999,7.6,17.6,0.0,-9999
1985,5,29,-9999,5.8,11.3,0.0,-9999
1985,5,30,-9999,3.3,12.9,0.0,-9999
1985,5,31,-9999,0.5,17.0,0.0,-9999
1985,6,1,-9999,7.5,17.6,0.0,-9999
1985,6,2,-9999,8.2,20.8,0.0,-9999
1985,6,3,-9999,8.4,21.2,0.0,-9999
1985,6,4,-9999,5.7,24.8,1.0,-9999
1985,6,5,-9999,8.4,16.6,11.0,-9999
1985,6,6,-9999,9.1,29.1,0.0,-9999
1985,6,7,-9999,8.2,13.1,0.0,-9999
1985,6,8,-9999,7.5,14.1,0.0,-9999
1985,6,9,-9999,7.1,11.9,1.0,-9999
1985,6,10,-9999,6.3,8.7,3.0,-9999
1985,6,11,-9999,5.8,9.2,0.0,-9999
1985,6,12,-9999,6.6,13.3,0.0,-9999
1985,6,13,-9999,5.6,10.9,1.0,-9999
1985,6,14,-9999,3.4,15.6,1.0,-9999
1985,6,15,-9999,1.0,20.2,0.0,-9999
1985,6,16,-9999,2.0,21.3,0.0,-9999
1985,6,17,-9999,5.7,23.2,0.0,-9999
1985,6,18,-9999,7.3,21.6,0.0,-9999
1985,6,19,-9999,10.6,17.1,0.0,-9999
1985,6,20,-9999,10.8,27.2,0.0,-9999
1985,6,21,-9999,11.1,28.5,0.0,-9999
1985,6,22,-9999,12.1,19.3,0.0,-9999
1985,6,23,-9999,13.2,24.6,0.0,-9999
1985,6,24,-9999,6.6,28.0,0.0,-9999
1985,6,25,-9999,7.5,25.1,0.0,-9999
1985,6,26,-9999,9.4,11.4,5.0,-9999
1985,6,27,-9999,9.0,16.0,0.0,-9999
1985,6,28,-9999,7.7,18.8,0.0,-9999
1985,6,29,-9999,8.5,23.8,0.0,-9999
1985,6,30,-9999,13.1,22.0,0.0,-9999
1985,7,1,-9999,14.3,16.6,80.0,-9999
1985,7,2,-9999,15.6,26.0,1.0,-9999
1985,7,3,-9999,14.2,28.8,0.0,-9999
1985,7,4,-9999,13.9,23.7,0.0,-9999
1985,7,5,-9999,12.3,28.6,0.0,-9999
1985,7,6,-9999,13.7,23.5,1.0,-9999
1985,7,7,-9999,15.1,25.1,0.0,-9999
1985,7,8,-9999,11.9,23.0,0.0,-9999
1985,7,9,-9999,9.1,20.9,0.0,-9999
1985,7,10,-9999,7.8,23.1,0.0,-9999
1985,7,11,-9999,9.4,14.2,3.0,-9999
1985,7,12,-9999,14.0,26.4,5.0,-9999
1985,7,13,-9999,15.1,21.0,1.0,-9999
1985,7,14,-9999,16.2,22.5,4.0,-9999
1985,7,15,-9999,13.0,16.3,6.0,-9999
1985,7,16,-9999,12.7,20.2,1.0,-9999
1985,7,17,-9999,13.9,20.4,4.0,-9999
1985,7,18,-9999,13.8,21.6,9.0,-9999
1985,7,19,-9999,14.7,18.4,0.0,-9999
1985,7,20,-9999,13.9,20.2,0.0,-9999
1985,7,21,-9999,13.9,17.9,0.0,-9999
1985,7,22,-9999,13.7,19.9,11.0,-9999
1985,7,23,-9999,0.0,0.0,1.0,-9999
1985,7,24,-9999,18.4,28.5,0.0,-9999
1985,7,25,-9999,17.2,28.1,0.0,-9999
1985,7,26,-9999,17.4,31.0,0.0,-9999
1985,7,27,-9999,17.6,32.5,0.0,-9999
1985,7,28,-9999,18.2,33.6,0.0,-9999
1985,7,29,-9999,17.7,31.5,0.0,-9999
1985,7,30,-9999,15.9,25.4,0.0,-9999
1985,7,31,-9999,15.7,19.2,3.0,-9999
1985,8,1,-9999,15.4,18.6,0.0,-9999
1985,8,2,-9999,16.2,27.9,0.0,-9999
1985,8,3,-9999,17.9,29.6,0.0,-9999
1985,8,4,-9999,17.3,31.1,0.0,-9999
1985,8,5,-9999,15.2,19.9,0.0,-9999
1985,8,6,-9999,15.0,21.6,0.0,-9999
1985,8,7,-9999,17.6,28.8,0.0,-9999
1985,8,8,-9999,19.3,31.6,0.0,-9999
1985,8,9,-9999,20.9,32.9,0.0,-9999
1985,8,10,-9999,19.1,34.5,0.0,-9999
1985,8,11,-9999,18.9,32.7,0.0,-9999
1985,8,12,-9999,18.0,31.6,0.0,-9999
1985,8,13,-9999,15.6,33.2,0.0,-9999
1985,8,14,-9999,15.1,29.8,0.0,-9999
1985,8,15,-9999,18.6,23.5,0.0,-9999
1985,8,16,-9999,20.4,31.3,0.0,-9999
1985,8,17,-9999,21.0,31.9,0.0,-9999
1985,8,18,-9999,15.8,28.7,2.0,-9999
1985,8,19,-9999,13.4,30.3,0.0,-9999
1985,8,20,-9999,15.3,23.6,0.0,-9999
1985,8,21,-9999,19.3,26.1,0.0,-9999
1985,8,22,-9999,19.0,28.1,0.0,-9999
1985,8,23,-9999,17.4,30.4,0.0,-9999
1985,8,24,-9999,15.5,30.2,4.0,-9999
1985,8,25,-9999,17.8,27.6,0.0,-9999
1985,8,26,-9999,17.5,21.0,21.0,-9999
1985,8,27,-9999,16.3,19.7,1.0,-9999
1985,8,28,-9999,15.5,19.3,0.0,-9999
1985,8,29,-9999,15.0,17.8,1.0,-9999
1985,8,30,-9999,15.2,18.1,1.0,-9999
1985,8,31,-9999,16.4,24.4,0.0,-9999
1985,9,1,-9999,17.6,23.0,79.0,-9999
1985,9,2,-9999,15.4,24.9,1.0,-9999
1985,9,3,-9999,12.1,27.2,0.0,-9999
1985,9,4,-9999,15.6,20.7,0.0,-9999
1985,9,5,-9999,15.7,29.1,0.0,-9999
1985,9,6,-9999,13.8,17.3,0.0,-9999
1985,9,7,-9999,13.8,18.3,34.0,-9999
1985,9,8,-9999,16.4,21.3,8.0,-9999
1985,9,9,-9999,12.8,23.0,0.0,-9999
1985,9,10,-9999,9.5,24.4,0.0,-9999
1985,9,11,-9999,8.9,25.1,0.0,-9999
1985,9,12,-9999,7.7,16.0,0.0,-9999
1985,9,13,-9999,6.7,19.3,0.0,-9999
1985,9,14,-9999,3.6,16.3,0.0,-9999
1985,9,15,-9999,3.6,19.7,0.0,-9999
1985,9,16,-9999,7.5,23.2,0.0,-9999
1985,9,17,-9999,5.9,22.6,0.0,-9999
1985,9,18,-9999,8.5,18.6,0.0,-9999
1985,9,19,-9999,13.3,18.1,0.0,-9999
1985,9,20,-9999,11.7,23.1,0.0,-9999
1985,9,21,-9999,6.8,20.5,0.0,-9999
1985,9,22,-9999,13.4,20.5,2.0,-9999
1985,9,23,-9999,7.9,18.6,0.0,-9999
1985,9,24,-9999,4.2,16.1,0.0,-9999
1985,9,25,-9999,3.4,12.1,9.0,-9999
1985,9,26,-9999,8.6,18.8,6.0,-9999
1985,9,27,-9999,4.5,17.9,0.0,-9999
1985,9,28,-9999,3.5,17.4,0.0,-9999
1985,9,29,-9999,8.8,14.6,0.0,-9999
1985,9,30,-9999,9.7,12.4,8.0,-9999
1985,10,1,-9999,11.0,15.2,49.0,-9999
1985,10,2,-9999,9.0,17.8,0.0,-9999
1985,10,3,-9999,6.5,20.9,0.0,-9999
1985,10,4,-9999,3.5,22.7,0.0,-9999
1985,10,5,-9999,2.2,15.0,1.0,-9999
1985,10,6,-9999,-0.2,11.5,0.0,-9999
1985,10,7,-9999,6.3,11.6,30.0,-9999
1985,10,8,-9999,9.7,13.0,4.0,-9999
1985,10,9,-9999,5.5,15.2,0.0,-9999
1985,10,10,-9999,2.9,18.3,0.0,-9999
1985,10,11,-9999,6.6,14.5,0.0,-9999
1985,10,12,-9999,12.5,19.0,5.0,-9999
1985,10,13,-9999,8.7,16.9,48.0,-9999
1985,10,14,-9999,3.9,14.5,0.0,-9999
1985,10,15,-9999,0.0,0.0,0.0,-9999
1985,10,16,-9999,-0.1,11.7,0.0,-9999
1985,10,17,-9999,5.3,14.5,0.0,-9999
1985,10,18,-9999,-0.8,13.2,0.0,-9999
1985,10,19,-9999,-0.8,10.7,0.0,-9999
1985,10,20,-9999,-1.1,10.0,0.0,-9999
1985,10,21,-9999,0.6,11.1,0.0,-9999
1985,10,22,-9999,0.0,14.6,0.0,-9999
1985,10,23,-9999,3.3,8.1,0.0,-9999
1985,10,24,-9999,1.9,7.1,0.0,-9999
1985,10,25,-9999,3.1,8.6,1.0,-999
